case_id,existing_ar_refractive_index,existing_ar_thickness_nm,active_refractive_index,active_extinction_coefficient,active_thickness_nm,primer_refractive_index,primer_thickness_nm,proxy_id,proxy_label,proxy_group,baseline_normalized_response_integral,retrofit_normalized_response_integral,relative_photocurrent_proxy_gain_percent,passes_positive_gain_gate,passes_provisional_margin_gate,is_nominal_optical_case,maximum_tmm_physical_violation
44,1.25,80.0,1.08,0.0,135.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.2876181457837,1.322998857386083,True,True,False,0.0
44,1.25,80.0,1.08,0.0,135.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.8934675549758,1.316496050710269,True,True,False,0.0
45,1.25,80.0,1.08,0.0,135.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7885186145213,1.1148353565287925,True,True,False,0.0
45,1.25,80.0,1.08,0.0,135.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1040917141402,1.1127217209632398,True,True,False,0.0
45,1.25,80.0,1.08,0.0,135.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7146873979095,1.106562412974271,True,True,False,0.0
46,1.25,80.0,1.08,1e-05,100.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9453502897859,1.1425209830867844,True,True,False,0.0
46,1.25,80.0,1.08,1e-05,100.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2732684834791,1.1427793569016804,True,True,False,0.0
46,1.25,80.0,1.08,1e-05,100.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9027045184927,1.140047128376082,True,True,False,0.0
47,1.25,80.0,1.08,1e-05,100.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.1565244134952,1.1797997274339496,True,True,False,0.0
47,1.25,80.0,1.08,1e-05,100.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.4850056972625,1.1803987068360113,True,True,False,0.0
47,1.25,80.0,1.08,1e-05,100.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.1125039301837,1.177411138473427,True,True,False,0.0
48,1.25,80.0,1.08,1e-05,100.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.8569308600944,1.1269122273505494,True,True,False,0.0
48,1.25,80.0,1.08,1e-05,100.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1892522570114,1.1278521942778987,True,True,False,0.0
48,1.25,80.0,1.08,1e-05,100.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.8185567059897,1.1250609103944103,True,True,False,0.0
49,1.25,80.0,1.08,1e-05,100.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.5156036826145,1.2431882905719926,True,True,False,0.0
49,1.25,80.0,1.08,1e-05,100.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.8379683017836,1.2431095713833888,True,True,False,0.0
49,1.25,80.0,1.08,1e-05,100.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.462318920993,1.2397110788948376,True,True,False,0.0
50,1.25,80.0,1.08,1e-05,100.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.7491532525323,1.2844169911174437,True,True,False,0.0
50,1.25,80.0,1.08,1e-05,100.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.0710363850139,1.2845187768078814,True,True,False,0.0
50,1.25,80.0,1.08,1e-05,100.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.6910682276426,1.2804499510133391,True,True,False,0.0
51,1.25,80.0,1.08,1e-05,100.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.1592466514212,1.1802802863675648,True,True,False,0.0
51,1.25,80.0,1.08,1e-05,100.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.4875233123468,1.1808460114980557,True,True,False,0.0
51,1.25,80.0,1.08,1e-05,100.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.1099472515219,1.1769558094209533,True,True,False,0.0
52,1.25,80.0,1.08,1e-05,100.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.8406788131913,1.3005740747463728,True,True,False,0.0
52,1.25,80.0,1.08,1e-05,100.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.1586769783141,1.3000898806724337,True,True,False,0.0
52,1.25,80.0,1.08,1e-05,100.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.7775585034695,1.2958533475875773,True,True,False,0.0
53,1.25,80.0,1.08,1e-05,100.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.6914751102415,1.2742350205089696,True,True,False,0.0
53,1.25,80.0,1.08,1e-05,100.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.0105175870751,1.2737664022177722,True,True,False,0.0
53,1.25,80.0,1.08,1e-05,100.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.6231763559156,1.268358818057862,True,True,False,0.0
54,1.25,80.0,1.08,1e-05,100.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.2508674990623,1.0199233562841186,True,True,False,0.0
54,1.25,80.0,1.08,1e-05,100.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.5833769305793,1.0202063274302329,True,True,False,0.0
54,1.25,80.0,1.08,1e-05,100.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.2014270480663,1.015153839711208,True,True,False,0.0
55,1.25,80.0,1.08,1e-05,110.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.8708622253739,1.1293715428932867,True,True,False,0.0
55,1.25,80.0,1.08,1e-05,110.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.200530262656,1.1298559574961116,True,True,False,0.0
55,1.25,80.0,1.08,1e-05,110.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.8303075349712,1.1271536621765843,True,True,False,0.0
56,1.25,80.0,1.08,1e-05,110.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.0326668472134,1.15793504786157,True,True,False,0.0
56,1.25,80.0,1.08,1e-05,110.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.3620879914422,1.1585599185297188,True,True,False,0.0
56,1.25,80.0,1.08,1e-05,110.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9897644250805,1.1555519727538657,True,True,False,0.0
57,1.25,80.0,1.08,1e-05,110.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7285095537127,1.104241906928509,True,True,False,0.0
57,1.25,80.0,1.08,1e-05,110.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.0603223590491,1.1049452198175564,True,True,False,0.0
57,1.25,80.0,1.08,1e-05,110.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.690051401232,1.1021748905251072,True,True,False,0.0
58,1.25,80.0,1.08,1e-05,110.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.5273772604594,1.2452666900975706,True,True,False,0.0
58,1.25,80.0,1.08,1e-05,110.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.8506754298642,1.2453672467791421,True,True,False,0.0
58,1.25,80.0,1.08,1e-05,110.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.4750256631967,1.2419740730575795,True,True,False,0.0
59,1.25,80.0,1.08,1e-05,110.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.7652084224968,1.2872512236741769,True,True,False,0.0
59,1.25,80.0,1.08,1e-05,110.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.0864241471154,1.287252720439505,True,True,False,0.0
59,1.25,80.0,1.08,1e-05,110.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.7057288638119,1.2830609219090547,True,True,False,0.0
60,1.25,80.0,1.08,1e-05,110.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.2137454763426,1.1899010094267226,True,True,False,0.0
60,1.25,80.0,1.08,1e-05,110.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.5392003892505,1.1900274775468787,True,True,False,0.0
60,1.25,80.0,1.08,1e-05,110.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.1605833962998,1.1859738014616388,True,True,False,0.0
61,1.25,80.0,1.08,1e-05,110.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.9424603248301,1.318541649963473,True,True,False,0.0
61,1.25,80.0,1.08,1e-05,110.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.2605130560835,1.3181830962064007,True,True,False,0.0
61,1.25,80.0,1.08,1e-05,110.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.8790034081518,1.3139200733820855,True,True,False,0.0
62,1.25,80.0,1.08,1e-05,110.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.8505901231715,1.302323726571172,True,True,False,0.0
62,1.25,80.0,1.08,1e-05,110.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.1672801057987,1.3016183982985414,True,True,False,0.0
62,1.25,80.0,1.08,1e-05,110.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.7782344442926,1.2959737285721273,True,True,False,0.0
63,1.25,80.0,1.08,1e-05,110.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.4858542316891,1.0614057603623288,True,True,False,0.0
63,1.25,80.0,1.08,1e-05,110.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.813259095337,1.0610494907322991,True,True,False,0.0
63,1.25,80.0,1.08,1e-05,110.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.4287885654226,1.0556455549251516,True,True,False,0.0
64,1.25,80.0,1.08,1e-05,116.736,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7822202844326,1.1137235070603657,True,True,False,0.0
64,1.25,80.0,1.08,1e-05,116.736,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1130414994819,1.1143118292894671,True,True,False,0.0
64,1.25,80.0,1.08,1e-05,116.736,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7429913391053,1.1116031742238324,True,True,False,0.0
65,1.25,80.0,1.08,1e-05,116.736,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9223668692285,1.1384637006691694,True,True,False,0.0
65,1.25,80.0,1.08,1e-05,116.736,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2522565653055,1.139046169482993,True,True,False,0.0
65,1.25,80.0,1.08,1e-05,116.736,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.8800514883876,1.136012760315854,True,True,False,0.0
66,1.25,80.0,1.08,1e-05,116.736,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.6265581215835,1.0862443355053872,True,True,False,0.0
66,1.25,80.0,1.08,1e-05,116.736,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.9578820941998,1.0867446583674885,True,True,False,0.0
66,1.25,80.0,1.08,1e-05,116.736,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.5880312785084,1.0840057218660888,True,True,False,0.0
67,1.25,80.0,1.08,1e-05,116.736,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.4973998235989,1.2399747481433423,True,True,False,0.0
67,1.25,80.0,1.08,1e-05,116.736,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.82120101484,1.240130527578524,True,True,False,0.0
67,1.25,80.0,1.08,1e-05,116.736,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.4453553846988,1.236689975373752,True,True,False,0.0
68,1.25,80.0,1.08,1e-05,116.736,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.7456644284991,1.2838011060983852,True,True,False,0.0
68,1.25,80.0,1.08,1e-05,116.736,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.066188984051,1.2836575390979927,True,True,False,0.0
68,1.25,80.0,1.08,1e-05,116.736,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.6848619907962,1.279344657655616,True,True,False,0.0
69,1.25,80.0,1.08,1e-05,116.736,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.2250488166449,1.1918963975263346,True,True,False,0.0
69,1.25,80.0,1.08,1e-05,116.736,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.5484998599089,1.1916797144619353,True,True,False,0.0
69,1.25,80.0,1.08,1e-05,116.736,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.1692536638951,1.1875179238372335,True,True,False,0.0
70,1.25,80.0,1.08,1e-05,116.736,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.9733507826385,1.3239947682678275,True,True,False,0.0
70,1.25,80.0,1.08,1e-05,116.736,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.29121654475,1.3236381849161825,True,True,False,0.0
70,1.25,80.0,1.08,1e-05,116.736,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.9091110273823,1.3192820588131662,True,True,False,0.0
71,1.25,80.0,1.08,1e-05,116.736,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.9232080283739,1.3151430259981847,True,True,False,0.0
71,1.25,80.0,1.08,1e-05,116.736,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.2380118319791,1.3141853038088833,True,True,False,0.0
71,1.25,80.0,1.08,1e-05,116.736,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.8475520196289,1.3083187707431843,True,True,False,0.0
72,1.25,80.0,1.08,1e-05,116.736,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.6081011692839,1.0829861143080366,True,True,False,0.0
72,1.25,80.0,1.08,1e-05,116.736,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.9320400185893,1.082153296896114,True,True,False,0.0
72,1.25,80.0,1.08,1e-05,116.736,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.5459095667288,1.0765040989989663,True,True,False,0.0
73,1.25,80.0,1.08,1e-05,125.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.6348742008676,1.0877123799236963,True,True,False,0.0
73,1.25,80.0,1.08,1e-05,125.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.967051222074,1.0883737372805844,True,True,False,0.0
73,1.25,80.0,1.08,1e-05,125.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.5972216711206,1.0856424753707377,True,True,False,0.0
74,1.25,80.0,1.08,1e-05,125.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.760384045711,1.1098687376098935,True,True,False,0.0
74,1.25,80.0,1.08,1e-05,125.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.0907007908531,1.1103425556758661,True,True,False,0.0
74,1.25,80.0,1.08,1e-05,125.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7187538528656,1.1072866240805532,True,True,False,0.0
75,1.25,80.0,1.08,1e-05,125.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.4859345778125,1.0614199439305576,True,True,False,0.0
75,1.25,80.0,1.08,1e-05,125.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.8165852580397,1.061640450046516,True,True,False,0.0
75,1.25,80.0,1.08,1e-05,125.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.4474831439736,1.0589749466337213,True,True,False,0.0
76,1.25,80.0,1.08,1e-05,125.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.4199853956202,1.226308714546468,True,True,False,0.0
76,1.25,80.0,1.08,1e-05,125.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.7442693710402,1.2264620827293031,True,True,False,0.0
76,1.25,80.0,1.08,1e-05,125.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.3680713711611,1.2229261585979572,True,True,False,0.0
77,1.25,80.0,1.08,1e-05,125.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.6877770926662,1.273582206379288,True,True,False,0.0
77,1.25,80.0,1.08,1e-05,125.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.0072860599046,1.2731922567981777,True,True,False,0.0
77,1.25,80.0,1.08,1e-05,125.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.6252036661915,1.2687198697929927,True,True,False,0.0
78,1.25,80.0,1.08,1e-05,125.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.2092535167773,1.1891080400547467,True,True,False,0.0
78,1.25,80.0,1.08,1e-05,125.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.530300285708,1.188446196185733,True,True,False,0.0
78,1.25,80.0,1.08,1e-05,125.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.1505184013555,1.18418128655563,True,True,False,0.0
79,1.25,80.0,1.08,1e-05,125.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.9681732628775,1.3230807763822112,True,True,False,0.0
79,1.25,80.0,1.08,1e-05,125.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.2856052042466,1.3226412180711704,True,True,False,0.0
79,1.25,80.0,1.08,1e-05,125.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.9025403658352,1.3181118636137883,True,True,False,0.0
80,1.25,80.0,1.08,1e-05,125.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.9704409514698,1.3234810933424774,True,True,False,0.0
80,1.25,80.0,1.08,1e-05,125.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.2827644324943,1.3221364981651917,True,True,False,0.0
80,1.25,80.0,1.08,1e-05,125.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.8905157773925,1.315970356922377,True,True,False,0.0
81,1.25,80.0,1.08,1e-05,125.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7138696551427,1.1016575134125257,True,True,False,0.0
81,1.25,80.0,1.08,1e-05,125.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.0337695593391,1.1002275839982452,True,True,False,0.0
81,1.25,80.0,1.08,1e-05,125.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.645866975446,1.0943059107319384,True,True,False,0.0
82,1.25,80.0,1.08,1e-05,135.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.406512277447,1.0473994589450641,True,True,False,0.0
82,1.25,80.0,1.08,1e-05,135.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.7402256432783,1.0480736375942787,True,True,False,0.0
82,1.25,80.0,1.08,1e-05,135.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.3708137344358,1.045320587124147,True,True,False,0.0
83,1.25,80.0,1.08,1e-05,135.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.5304485826746,1.0692780383692828,True,True,False,0.0
83,1.25,80.0,1.08,1e-05,135.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.8611353760721,1.0695556693408887,True,True,False,0.0
83,1.25,80.0,1.08,1e-05,135.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.4898326849553,1.0665171445078934,True,True,False,0.0
84,1.25,80.0,1.08,1e-05,135.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.2959972935394,1.0278901565776297,True,True,False,0.0
84,1.25,80.0,1.08,1e-05,135.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.6258520366207,1.0277528793523834,True,True,False,0.0
84,1.25,80.0,1.08,1e-05,135.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.2580854006183,1.02524435064156,True,True,False,0.0
85,1.25,80.0,1.08,1e-05,135.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.2699506205214,1.1998229504488158,True,True,False,0.0
85,1.25,80.0,1.08,1e-05,135.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.5946641871667,1.1998817303029936,True,True,False,0.0
85,1.25,80.0,1.08,1e-05,135.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.2180738162842,1.1962124985842157,True,True,False,0.0
86,1.25,80.0,1.08,1e-05,135.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.5692627239463,1.2526607659330173,True,True,False,0.0
86,1.25,80.0,1.08,1e-05,135.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.8874655692857,1.2519037507044657,True,True,False,0.0
86,1.25,80.0,1.08,1e-05,135.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.50476146895,1.2472698407504743,True,True,False,0.0
87,1.25,80.0,1.08,1e-05,135.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.1465004930861,1.1780301963961466,True,True,False,0.0
87,1.25,80.0,1.08,1e-05,135.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.4649512768299,1.1768356380371674,True,True,False,0.0
87,1.25,80.0,1.08,1e-05,135.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.0850529445165,1.1725222834600402,True,True,False,0.0
88,1.25,80.0,1.08,1e-05,135.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.8986415418614,1.3108062836259544,True,True,False,0.0
88,1.25,80.0,1.08,1e-05,135.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.2153548398246,1.3101598361025328,True,True,False,0.0
