scenario,trial_number,relative_gain_percent,trial_state,active_refractive_index,active_thickness_nm,protective_refractive_index,protective_thickness_nm,release_refractive_index,release_thickness_nm
active_only_reference,55,0.618760070126334,COMPLETE,1.1381591750026554,118.22946394947813,,,,
active_only_reference,56,0.5840891176485341,COMPLETE,1.0619255328617079,104.15691610747925,,,,
active_only_reference,57,0.6049460959479003,COMPLETE,1.1171768927062344,84.75891890333068,,,,
active_only_reference,58,0.48073477490573335,COMPLETE,1.149161925589477,137.13968253042512,,,,
active_only_reference,59,0.7133914978901146,COMPLETE,1.0949857709839763,114.65586509307033,,,,
active_only_reference,60,0.6680975749319806,COMPLETE,1.1275760142621039,114.88325540470579,,,,
active_only_reference,61,0.7145353604140148,COMPLETE,1.0953153898244998,123.96546931143277,,,,
active_only_reference,62,0.6449381038870161,COMPLETE,1.0669462266017444,123.47285857374483,,,,
active_only_reference,63,0.6467341312261343,COMPLETE,1.1052961934110006,145.009277558394,,,,
active_only_reference,64,0.6437970431522277,COMPLETE,1.0905860991734042,93.9652756208294,,,,
active_only_reference,65,0.5537490693019897,COMPLETE,1.0508783499016159,130.16279635735526,,,,
active_only_reference,66,0.7103370612395965,COMPLETE,1.1098614721958286,118.95550422415398,,,,
active_only_reference,67,0.7174157177738616,COMPLETE,1.0996567181553905,119.66696662765032,,,,
active_only_reference,68,0.6092790101338341,COMPLETE,1.0783364692424013,154.91120379976854,,,,
active_only_reference,69,0.4603389843614636,COMPLETE,1.0410361039714193,111.35907295150372,,,,
active_only_reference,70,0.6830578504710472,COMPLETE,1.0891490144750322,138.42752721195308,,,,
active_only_reference,71,0.7067358183087347,COMPLETE,1.1126218712354017,115.67364959439065,,,,
active_only_reference,72,0.7164159143566495,COMPLETE,1.1022355737370306,120.90660531663494,,,,
active_only_reference,73,0.7124038690835555,COMPLETE,1.101221265869899,125.66342150673215,,,,
active_only_reference,74,0.7066362407176952,COMPLETE,1.1028403180796742,128.45434113189674,,,,
active_only_reference,75,0.6253792817877635,COMPLETE,1.1353275672151035,99.42592988110796,,,,
active_only_reference,76,0.7028458056206777,COMPLETE,1.0975544866120202,107.32126094385356,,,,
active_only_reference,77,0.6787768232367819,COMPLETE,1.1204186835214496,124.98921712926722,,,,
active_only_reference,78,0.6586456380806682,COMPLETE,1.0717566478964906,133.24288165733174,,,,
active_only_reference,79,0.6704404088533122,COMPLETE,1.083251066275337,140.601470843252,,,,
active_only_reference,80,0.558469541413098,COMPLETE,1.12619758359129,148.0519816596194,,,,
active_only_reference,81,0.715565065878554,COMPLETE,1.0944080160204417,120.8858576838481,,,,
active_only_reference,82,0.7160096836750451,COMPLETE,1.1036167316859917,120.24647298117063,,,,
active_only_reference,83,0.7152886454744545,COMPLETE,1.0939136347057772,120.06171003208424,,,,
active_only_reference,84,0.7127885170700621,COMPLETE,1.0913437212259671,119.48947093139589,,,,
